id,artistId,produced,acquired,kind
NG.K&H.B.00268,2220,1888,,Tegning
NG.K&H.B.00271,2167,1910,,Tegning
NG.K&H.B.00283,2204,1924,,Tegning
NG.K&H.B.00283VERSO,2204,1924,,Tegning
NG.K&H.B.00285,2199,,,Grafikk
NG.K&H.B.00289,2199,,,Grafikk
NG.K&H.B.00290,2287,,,Grafikk
NG.K&H.B.00291,2287,,,Grafikk
NG.K&H.B.00292,2287,,,Grafikk
NG.K&H.B.00305,2287,,,Grafikk
NG.K&H.B.00306,2287,,,Grafikk
NG.K&H.B.00307,2287,,,Grafikk
NG.K&H.B.00308,2223,1926,,Tegning
NG.K&H.B.00309,2164,,,Tegning
NG.K&H.B.00311,1568,1877,,Tegning
NG.K&H.B.00312,2288,,,Tegning
NG.K&H.B.00313,2288,,,Tegning
NG.K&H.B.00314,2288,,,Tegning
NG.K&H.B.00315,2289,1926,,Tegning
NG.K&H.B.00316,2197,,,Grafikk
NG.K&H.B.00318,2279,,,Tegning
NG.K&H.B.00321,2224,,,Grafikk
NG.K&H.B.00322,2224,,,Grafikk
NG.K&H.B.00323,1945,1914,,Tegning
NG.K&H.B.00324,1945,1899,,Akvarell
NG.K&H.B.00325,1945,1914,,Grafikk
NG.K&H.B.00326,1945,1912,,Grafikk
NG.K&H.B.00327,1945,1911,,Grafikk
NG.K&H.B.00328,1945,1912,,Grafikk
NG.K&H.B.00330,1598,1909,,Pastell
NG.K&H.B.00331,1589,,,Grafikk
NG.K&H.B.00332,2199,,,Grafikk
NG.K&H.B.00333,2199,1921,,Grafikk
NG.K&H.B.00334,2199,1921,,Grafikk
NG.K&H.B.00335,2199,1921,,Grafikk
NG.K&H.B.00336,2199,1921,,Grafikk
NG.K&H.B.00337,2199,,,Grafikk
NG.K&H.B.00338,2199,1921,,Grafikk
NG.K&H.B.00339,2199,1921,,Grafikk
NG.K&H.B.00340,2199,1921,,Grafikk
NG.K&H.B.00341,2199,1921,,Grafikk
NG.K&H.B.00343,2242,1927,,Grafikk
NG.K&H.B.00348,2290,1924,,Tegning
NG.K&H.B.00349,2290,1925,,Tegning
NG.K&H.B.00350,2290,,,Tegning
NG.K&H.B.00350VERSO,2290,,,Tegning
NG.K&H.B.00351,2291,1924,,Tegning
NG.K&H.B.00352,2291,1924,,Tegning
NG.K&H.B.00353,2291,1926,1927,Tegning
NG.K&H.B.00353VERSO,2291,1926,1927,Tegning
NG.K&H.B.00354,2291,1927,,Tegning
NG.K&H.B.00355,2290,1924,,Tegning
NG.K&H.B.00357,1593,1913,,Grafikk
NG.K&H.B.00358,1593,1905,,Grafikk
NG.K&H.B.00359,2197,,,Grafikk
NG.K&H.B.00360,2197,,,Grafikk
NG.K&H.B.00361,2197,,,Grafikk
NG.K&H.B.00362,2197,,,Grafikk
NG.K&H.B.00363,2197,,,Grafikk
NG.K&H.B.00364,2200,1926,1927,Tegning
NG.K&H.B.00365,2200,,,Tegning
NG.K&H.B.00368,2291,1928,,Grafikk
NG.K&H.B.00369,2291,1928,,Grafikk
NG.K&H.B.00370,2292,,,Grafikk
NG.K&H.B.00371,2292,,,Grafikk
NG.K&H.B.00372,2293,,,Grafikk
NG.K&H.B.00373,2293,,,Grafikk
NG.K&H.B.00374,2294,1927,,Grafikk
NG.K&H.B.00375,2294,1927,,Grafikk
NG.K&H.B.00376,2295,1927,,Grafikk
NG.K&H.B.00377,2295,1927,,Grafikk
NG.K&H.B.00380,2178,,,Grafikk
NG.K&H.B.00381,2178,,,Grafikk
NG.K&H.B.00382,2178,,,Grafikk
NG.K&H.B.00384,2116,1910,1928,Grafikk
NG.K&H.B.00385,2116,1904,1928,Grafikk
NG.K&H.B.00386,2116,1897,1928,Grafikk
NG.K&H.B.00387,2116,1893,1928,Grafikk
NG.K&H.B.00388,2116,1897,1928,Grafikk
NG.K&H.B.00389,2116,1903,1928,Grafikk
NG.K&H.B.00390,2116,1910,1928,Grafikk
NG.K&H.B.00391,2178,,,Tegning
NG.K&H.B.00392,2178,1909,,Tegning
NG.K&H.B.00393,2200,,,Tegning
NG.K&H.B.00394,2200,1926,1928,Tegning
NG.K&H.B.00395,2223,1928,,Tegning
NG.K&H.B.00396,2223,1923,,Tegning
NG.K&H.B.00397,2296,1927,,Tegning
NG.K&H.B.00398,2296,1928,,Tegning
NG.K&H.B.00399,2296,,,Tegning
NG.K&H.B.00401,1009,1888,1928,Tegning
NG.K&H.B.00402,2161,1912,,Tegning
NG.K&H.B.00404,2271,1870,1929,Tegning
NG.K&H.B.00405,2271,1889,1929,Tegning
NG.K&H.B.00405VERSO,2271,1889,,Tegning
NG.K&H.B.00406,2271,1884,1929,Tegning
NG.K&H.B.00406VERSO,2271,1884,,Tegning
NG.K&H.B.00407,2271,1876,,Tegning
NG.K&H.B.00407VERSO,2271,1876,,Tegning
NG.K&H.B.00408,2271,1920,1929,Tegning
NG.K&H.B.00409,2271,1889,,Tegning
NG.K&H.B.00410,2271,1871,1929,Tegning
NG.K&H.B.00411,2271,1876,1929,Tegning
NG.K&H.B.00411VERSO,2271,1876,,Tegning
NG.K&H.B.00412,2271,1889,1929,Tegning
NG.K&H.B.00412VERSO,2271,1889,,Tegning
NG.K&H.B.00413,2271,1889,1929,Tegning
NG.K&H.B.00414,2271,1882,1929,Tegning
NG.K&H.B.00415,2271,1889,1929,Tegning
NG.K&H.B.00415VERSO,2271,1889,,Tegning
NG.K&H.B.00419,2291,1924,,Tegning
NG.K&H.B.00419VERSO,2291,1924,,Tegning
NG.K&H.B.00420,2290,1926,,Tegning
NG.K&H.B.00421,2290,1924,,Tegning
NG.K&H.B.00421VERSO,2290,,,Tegning
NG.K&H.B.00422,2290,,,Tegning
NG.K&H.B.00423,2290,1923,,Tegning
NG.K&H.B.00424,2271,1876,,Tegning
NG.K&H.B.00424VERSO,2271,1876,,Tegning
NG.K&H.B.00425,2271,1889,1929,Tegning
NG.K&H.B.00425VERSO,2271,1889,,Tegning
NG.K&H.B.00426,2271,1877,1929,Tegning
NG.K&H.B.00426VERSO,2271,1877,,Tegning
NG.K&H.B.00427,2271,1877,1929,Tegning
NG.K&H.B.00427VERSO,2271,1877,,Tegning
NG.K&H.B.00428,2271,1871,1929,Tegning
NG.K&H.B.00429,2271,1871,,Tegning
NG.K&H.B.00430,2271,1870,1929,Tegning
NG.K&H.B.00431,2271,1880,1929,Tegning
NG.K&H.B.00431VERSO,2271,1880,,Tegning
NG.K&H.B.00435,987,,,Tegning
NG.K&H.B.00435VERSO,987,,,Tegning
NG.K&H.B.00437,2297,1928,,Tegning
NG.K&H.B.00438,2297,1928,,Tegning
NG.K&H.B.00439,2297,1928,,Tegning
NG.K&H.B.00440,2291,1928,1929,Tegning
NG.K&H.B.00441,2204,1929,,Grafikk
NG.K&H.B.00442,2204,1929,,Grafikk
NG.K&H.B.00443,2204,1928,,Grafikk
NG.K&H.B.00444,1896,1886,,Tegning
NG.K&H.B.00445,1009,1875,1930,Tegning
NG.K&H.B.00447,2284,1892,,Tegning
NG.K&H.B.00450,2220,1892,,Tegning
NG.K&H.B.00455,2298,,,Tegning
NG.K&H.B.00456,2298,1930,,Grafikk
NG.K&H.B.00457,2016,1904,,Grafikk
NG.K&H.B.00458,2299,,,Grafikk
NG.K&H.B.00459,2299,,,Grafikk
NG.K&H.B.00460,2299,,,Grafikk
NG.K&H.B.00461,2299,,,Grafikk
NG.K&H.B.00463,1863,,,Grafikk
NG.K&H.B.00464,1863,1859,,Grafikk
NG.K&H.B.00465,1863,1861,,Grafikk
NG.K&H.B.00466,1593,1912,,Grafikk
NG.K&H.B.00468,2300,,,Grafikk
NG.K&H.B.00469,2301,,,Tegning
NG.K&H.B.00470,2301,,,Tegning
NG.K&H.B.00471,2301,,,Tegning
NG.K&H.B.00474,2225,1892,,Tegning
NG.K&H.B.00475,2239,,,Tegning
NG.K&H.B.00475VERSO,2239,,,Tegning
NG.K&H.B.00476,143,,,Grafikk
NG.K&H.B.00477,143,,,Grafikk
NG.K&H.B.00478,143,1933,,Grafikk
NG.K&H.B.00479,143,,,Grafikk
NG.K&H.B.00480,143,,,Grafikk
NG.K&H.B.00482,2302,,,Tegning
NG.K&H.B.00483,2302,,,Tegning
NG.K&H.B.00485,2303,1922,,Tegning
NG.K&H.B.00485VERSO,2303,,,Tegning
NG.K&H.B.00486,2303,1922,,Tegning
NG.K&H.B.00486VERSO,2303,,,Tegning
NG.K&H.B.00487,2303,,,Tegning
NG.K&H.B.00487VERSO,2303,,,Tegning
NG.K&H.B.00488,2303,1933,,Tegning
NG.K&H.B.00489,2303,1932,,Tegning
NG.K&H.B.00490,2200,,,Tegning
NG.K&H.B.00492,2304,,,Tegning
NG.K&H.B.00493,1469,,,Tegning
NG.K&H.B.00495,2305,,,Tegning
NG.K&H.B.00496,2305,,,Tegning
NG.K&H.B.00503,2306,,,Tegning
NG.K&H.B.00517,2297,1932,,Tegning
NG.K&H.B.00518,2297,1931,,Tegning
NG.K&H.B.00519,2297,1930,,Tegning
NG.K&H.B.00520,2297,1931,,Tegning
NG.K&H.B.00521,1600,1892,,Grafikk
NG.K&H.B.00523,2220,1878,,Tegning
NG.K&H.B.00524,1977,1889,,Grafikk
NG.K&H.B.00525,1994,,,Grafikk
NG.K&H.B.00526,1994,,,Grafikk
NG.K&H.B.00527,1994,,,Grafikk
NG.K&H.B.00528,1994,,,Grafikk
NG.K&H.B.00530,2167,1933,,Tegning
NG.K&H.B.00531,2167,1933,,Tegning
NG.K&H.B.00532,2167,1933,,Tegning
NG.K&H.B.00533,2167,1933,,Tegning
NG.K&H.B.00534,2167,1933,,Tegning
NG.K&H.B.00535,2167,1933,,Tegning
NG.K&H.B.00536,2167,1933,,Tegning
NG.K&H.B.00537,2167,1933,,Tegning
NG.K&H.B.00538,2167,1933,,Tegning
NG.K&H.B.00539,2167,1933,,Tegning
NG.K&H.B.00540,2167,1933,,Tegning
NG.K&H.B.00541,2167,1933,,Tegning
NG.K&H.B.00542,2167,1933,,Tegning
NG.K&H.B.00543,2167,1933,,Tegning
NG.K&H.B.00544,2167,1933,,Tegning
NG.K&H.B.00545,2167,1933,,Tegning
NG.K&H.B.00546,2167,1933,,Tegning
NG.K&H.B.00547,2167,1933,,Tegning
NG.K&H.B.00548,2167,,,Tegning
NG.K&H.B.00549,2167,1933,,Tegning
NG.K&H.B.00550,2307,,,Grafikk
NG.K&H.B.00551,1947,1932,,Grafikk
NG.K&H.B.00552,2308,1922,,Grafikk
NG.K&H.B.00553,1946,,,Grafikk
NG.K&H.B.00554,2309,,,Grafikk
NG.K&H.B.00555,1964,1927,,Grafikk
NG.K&H.B.00556,2192,1932,,Grafikk
NG.K&H.B.00557,2154,,,Grafikk
NG.K&H.B.00558,2181,,,Grafikk
NG.K&H.B.00561,2182,,,Tegning
NG.K&H.B.00562,2182,1890,,Tegning
NG.K&H.B.00563,2182,1891,,Tegning
NG.K&H.B.00564,2291,1934,1938,Tegning
NG.K&H.B.00565,2177,,,Tegning
NG.K&H.B.00571,2225,,,Annet
NG.K&H.B.00572,2287,,,Tegning
NG.K&H.B.00574,1718,1932,,Grafikk
NG.K&H.B.00577,1593,1913,,Grafikk
NG.K&H.B.00580,1568,1891,,Tegning
NG.K&H.B.00581-001,1009,1878,,Tegning
NG.K&H.B.00581-002,1009,1877,,Tegning
NG.K&H.B.00581-002,1546,1877,,Tegning
NG.K&H.B.00581-003,1546,1927,,Tegning
NG.K&H.B.00581-003,1009,1927,,Tegning
NG.K&H.B.00581-004,1009,1877,,Tegning
NG.K&H.B.00581-005,1009,1877,,Tegning
NG.K&H.B.00581-006,1009,1877,,Tegning
NG.K&H.B.00581-007,1009,1878,,Tegning
NG.K&H.B.00581-008,1009,1877,,Tegning
NG.K&H.B.00581-009,1009,1877,,Tegning
NG.K&H.B.00581-010,1009,1877,,Tegning
NG.K&H.B.00581-011,1009,1927,,Tegning
NG.K&H.B.00581-012,1009,1877,,Tegning
NG.K&H.B.00581-013,1009,1877,,Tegning
NG.K&H.B.00581-014,1009,1877,,Tegning
NG.K&H.B.00581-015,1009,1927,,Tegning
NG.K&H.B.00581-015,1546,1927,,Tegning
NG.K&H.B.00581-016,1009,1877,,Tegning
NG.K&H.B.00581-017,1009,1877,,Tegning
NG.K&H.B.00581-018,1546,1877,,Tegning
NG.K&H.B.00581-018,1009,1877,,Tegning
NG.K&H.B.00581-019,1009,1927,,Tegning
NG.K&H.B.00581-020,1009,1877,,Tegning
NG.K&H.B.00581-021,1009,1877,,Tegning
NG.K&H.B.00581-022,1009,1877,,Tegning
NG.K&H.B.00581-023,1009,1877,,Tegning
NG.K&H.B.00581-024,1009,1877,,Tegning
NG.K&H.B.00581-025,1009,1877,,Tegning
NG.K&H.B.00581-026,1009,1877,,Tegning
NG.K&H.B.00581-026VERSO,1009,1877,,Tegning
NG.K&H.B.00581-027,1009,1877,,Tegning
NG.K&H.B.00581-028,1009,1877,,Tegning
NG.K&H.B.00581-029,1009,1877,,Tegning
NG.K&H.B.00581-030,1009,1877,,Tegning
NG.K&H.B.00581-031,1009,1877,,Tegning
NG.K&H.B.00581-032,1009,1877,,Tegning
NG.K&H.B.00581-032VERSO,1009,1877,,Tegning
NG.K&H.B.00581-033,1009,1877,,Tegning
NG.K&H.B.00581-034,1009,1877,,Tegning
NG.K&H.B.00582,1009,1888,,Tegning
NG.K&H.B.00583,2154,,,Grafikk
NG.K&H.B.00585,1009,1888,,Tegning
NG.K&H.B.00587,2204,1935,,Annet
NG.K&H.B.00589,2279,,,Tegning
NG.K&H.B.00590,2199,,,Grafikk
NG.K&H.B.00592,2310,,,Grafikk
NG.K&H.B.00597,2311,,,Tegning
NG.K&H.B.00599,2225,,,Tegning
NG.K&H.B.00600,2225,1932,,Tegning
NG.K&H.B.00601,2204,1895,,Tegning
NG.K&H.B.00603,2163,1897,,Tegning
NG.K&H.B.00604,2245,,,Tegning
NG.K&H.B.00605,2312,1938,,Tegning
NG.K&H.B.00606,2154,,,Grafikk
NG.K&H.B.00607,2246,1938,,Grafikk
NG.K&H.B.00608,2192,1938,,Grafikk
NG.K&H.B.00609,2313,1937,,Tegning
NG.K&H.B.00610,2291,1938,1939,Tegning
NG.K&H.B.00614,1593,1930,,Grafikk
NG.K&H.B.00615,1593,1896,,Grafikk
NG.K&H.B.00616,1593,1895,,Grafikk
NG.K&H.B.00622,990,1846,,Tegning
NG.K&H.B.00622VERSO,990,1846,,Tegning
NG.K&H.B.00624,2204,,,Grafikk
NG.K&H.B.00625,2314,,,Tegning
NG.K&H.B.00626,2315,1938,,Tegning
NG.K&H.B.00627,143,1938,,Tegning
NG.K&H.B.00628,2316,,,Tegning
NG.K&H.B.00629,2317,1938,1939,Tegning
NG.K&H.B.00630,2256,1940,,Tegning
NG.K&H.B.00631,2298,,,Tegning
NG.K&H.B.00632,2318,1925,,Tegning
NG.K&H.B.00633,2167,1939,,Grafikk
NG.K&H.B.00634,2314,1929,,Gouache
NG.K&H.B.00635,2319,,,Tegning
NG.K&H.B.00637,2237,1930,,Grafikk
NG.K&H.B.00638,2237,,,Tegning
NG.K&H.B.00639,2164,,,Tegning
NG.K&H.B.00641,2016,1927,,Grafikk
NG.K&H.B.00642,2204,,,Grafikk
NG.K&H.B.00644,1510,,,Tegning
NG.K&H.B.00645,2149,,,Grafikk
NG.K&H.B.00646,2216,1935,,Tegning
NG.K&H.B.00648,2290,1924,,Tegning
NG.K&H.B.00650,2198,1939,,Grafikk
NG.K&H.B.00651,2188,1934,,Grafikk
NG.K&H.B.00652,2289,,,Tegning
NG.K&H.B.00654,2320,,,Tegning
NG.K&H.B.00655,2290,1923,,Tegning
NG.K&H.B.00655VERSO,2290,,,Tegning
NG.K&H.B.00656,2290,1924,,Tegning
NG.K&H.B.00660,1487,1846,,Tegning
NG.K&H.B.00661,1451,1839,,Tegning
NG.K&H.B.00663,1510,,,Tegning
NG.K&H.B.00664,1510,,,Tegning
NG.K&H.B.00665,1510,,,Tegning
NG.K&H.B.00666,1510,,,Tegning
NG.K&H.B.00667,1510,,,Tegning
NG.K&H.B.00668,1510,,,Tegning
NG.K&H.B.00669,1510,,,Tegning
NG.K&H.B.00670,1510,,,Tegning
NG.K&H.B.00671,1510,,,Tegning
NG.K&H.B.00672,1510,,,Tegning
NG.K&H.B.00673,1510,,,Tegning
NG.K&H.B.00674,1510,,,Tegning
NG.K&H.B.00675,1510,,,Tegning
NG.K&H.B.00676,1510,,,Tegning
NG.K&H.B.00677,1510,,,Tegning
NG.K&H.B.00678,1510,,,Tegning
NG.K&H.B.00678VERSO,1510,,,Tegning
NG.K&H.B.00679,1510,,,Tegning
NG.K&H.B.00680,1510,,,Tegning
NG.K&H.B.00681,1510,,,Tegning
NG.K&H.B.00682,1510,,,Tegning
NG.K&H.B.00683,1510,,,Tegning
NG.K&H.B.00684,1510,,,Tegning
NG.K&H.B.00685,1510,,,Tegning
NG.K&H.B.00685VERSO,1510,,,Grafikk
NG.K&H.B.00686,1510,,,Tegning
NG.K&H.B.00687,1510,,,Tegning
NG.K&H.B.00687VERSO,1510,,,Tegning
NG.K&H.B.00688,1510,,,Tegning
NG.K&H.B.00689,1510,,,Annet
NG.K&H.B.00690,1510,,,Tegning
NG.K&H.B.00691,2182,1894,,Tegning
NG.K&H.B.00692,1510,,,Tegning
NG.K&H.B.00693,1038,1880,,Tegning
NG.K&H.B.00694,1038,1880,,Tegning
NG.K&H.B.00696,991,1853,,Tegning
NG.K&H.B.00697,991,1857,,Tegning
NG.K&H.B.00698,991,1854,,Tegning
NG.K&H.B.00699,991,1852,,Tegning
NG.K&H.B.00700,991,1850,,Tegning
NG.K&H.B.00701,991,1847,,Tegning
NG.K&H.B.00702,991,1851,,Tegning
NG.K&H.B.00703,991,1850,,Tegning
NG.K&H.B.00704,991,1852,,Tegning
NG.K&H.B.00705,991,1851,,Tegning
NG.K&H.B.00708,2220,1888,,Tegning
NG.K&H.B.00709,2220,1887,,Tegning
NG.K&H.B.00710,2220,1886,,Tegning
NG.K&H.B.00711,2220,1888,,Tegning
NG.K&H.B.00712,2220,1888,,Tegning
NG.K&H.B.00713,2220,1884,,Tegning
NG.K&H.B.00714,2220,1887,1942,Tegning
NG.K&H.B.00725,2321,1938,,Akvarell
NG.K&H.B.00725VERSO,2321,1938,,Tegning
NG.K&H.B.00727,2186,1942,,Tegning
NG.K&H.B.00742,2322,1923,,Tegning
NG.K&H.B.00743,2322,1901,,Tegning
NG.K&H.B.00744,2322,1923,,Tegning
NG.K&H.B.00745,2322,1925,,Tegning
NG.K&H.B.00748,2323,,,Tegning
NG.K&H.B.00753,2324,,,Tegning
NG.K&H.B.00755,990,,,Grafikk
NG.K&H.B.00756,2325,1868,,Tegning
NG.K&H.B.00757,1002,1831,1944,Tegning
NG.K&H.B.00764,2326,,,Tegning
NG.K&H.B.00764VERSO,2326,,,Tegning
NG.K&H.B.00765,1001,,,Tegning
NG.K&H.B.00766,2305,1942,1945,Tegning
NG.K&H.B.00767,143,,,Grafikk
NG.K&H.B.00768,2256,1944,,Grafikk
NG.K&H.B.00769,2327,,,Tegning
NG.K&H.B.00770,2328,1940,,Grafikk
NG.K&H.B.00771,2248,,,Tegning
NG.K&H.B.00773,2195,1946,,Grafikk
NG.K&H.B.00774,2250,1944,1946,Grafikk
NG.K&H.B.00779,2329,,1946,Grafikk
NG.K&H.B.00781,1927,,,Tegning
NG.K&H.B.00782,2330,1842,,Tegning
NG.K&H.B.00787,2331,,,Tegning
NG.K&H.B.00790,2278,1866,,Tegning
NG.K&H.B.00791,2257,1939,1946,Grafikk
NG.K&H.B.00794,2332,,,Tegning
NG.K&H.B.00795,2251,1946,1946,Tegning
NG.K&H.B.00796,2220,1881,,Tegning
NG.K&H.B.00798,2333,,,Tegning
NG.K&H.B.00799,2334,,,Tegning
NG.K&H.B.00800,2249,,,Tegning
NG.K&H.B.00801,2291,1946,1947,Tegning
NG.K&H.B.00806,2220,1877,,Tegning
NG.K&H.B.00809,2267,,,Tegning
NG.K&H.B.00811,1901,1915,,Grafikk
NG.K&H.B.00813,2335,1897,1947,Tegning
NG.K&H.B.00816,1593,1903,,Grafikk
NG.K&H.B.00818,1945,1911,,Grafikk
NG.K&H.B.00819,2251,,,Grafikk
NG.K&H.B.00820,2251,,,Grafikk
NG.K&H.B.00821,2251,1947,,Grafikk
NG.K&H.B.00822,2336,1947,,Grafikk
NG.K&H.B.00823,2218,1947,,Grafikk
NG.K&H.B.00824,2249,,,Tegning
NG.K&H.B.00825,2249,,,Tegning
NG.K&H.B.00826,1001,,,Tegning
NG.K&H.B.00829,2281,1888,,Tegning
NG.K&H.B.00830,1001,,,Tegning
NG.K&H.B.00831,2192,1945,,Tegning
NG.K&H.B.00832,2192,1945,,Grafikk
NG.K&H.B.00833,2337,,,Tegning
NG.K&H.B.00834,2337,,,Tegning
NG.K&H.B.00835,2337,,,Tegning
NG.K&H.B.00836,2338,,,Tegning
NG.K&H.B.00837,2338,,,Tegning
NG.K&H.B.00838,2338,,,Tegning
NG.K&H.B.00839,2338,,,Tegning
NG.K&H.B.00840,2339,,,Tegning
NG.K&H.B.00841,2339,,,Tegning
NG.K&H.B.00842,2339,,,Tegning
NG.K&H.B.00843,2339,,,Tegning
NG.K&H.B.00847,2340,,,Tegning
NG.K&H.B.00865,2341,,,Tegning
NG.K&H.B.00868,2248,,,Grafikk
NG.K&H.B.00869,2248,1948,,Tegning
NG.K&H.B.00870,2248,1948,,Tegning
NG.K&H.B.00871,2248,1948,,Tegning
NG.K&H.B.00872,2248,1940,,Tegning
NG.K&H.B.00873,2319,,,Tegning
NG.K&H.B.00874,2319,,,Tegning
NG.K&H.B.00875,2319,1948,,Tegning
NG.K&H.B.00876,2319,1945,,Tegning
NG.K&H.B.00877,2249,1947,,Tegning
NG.K&H.B.00878,2249,1948,,Tegning
NG.K&H.B.00879,2249,1948,,Tegning
NG.K&H.B.00880,2249,1948,,Tegning
NG.K&H.B.00881,2249,1948,,Tegning
NG.K&H.B.00882,2249,1946,,Tegning
NG.K&H.B.00883,2249,,,Tegning
NG.K&H.B.00884,2256,,,Grafikk
NG.K&H.B.00885,2256,1947,,Grafikk
NG.K&H.B.00886,2256,1948,,Grafikk
NG.K&H.B.00887,2256,1948,,Grafikk
NG.K&H.B.00888,2256,1948,,Grafikk
NG.K&H.B.00889,2220,1888,1948,Tegning
NG.K&H.B.00891,2342,,1948,Grafikk
NG.K&H.B.00892,2343,1947,,Gouache
NG.K&H.B.00904,2298,,,Tegning
NG.K&H.B.00905,2246,1920,,Tegning
NG.K&H.B.00906,2344,1932,,Tegning
NG.K&H.B.00907,2345,1939,,Tegning
NG.K&H.B.00908,2346,1938,,Tegning
NG.K&H.B.00909,2347,,,Tegning
NG.K&H.B.00910,2333,,,Tegning
NG.K&H.B.00911,2252,,,Grafikk
NG.K&H.B.00912,2348,,,Grafikk
NG.K&H.B.00913,2214,,,Grafikk
NG.K&H.B.00914,2317,,,Grafikk
NG.K&H.B.00915,2282,1948,,Grafikk
NG.K&H.B.00916,102,,,Grafikk
NG.K&H.B.00917,2256,1948,,Grafikk
NG.K&H.B.00918,2167,,,Grafikk
NG.K&H.B.00919,2198,1948,,Grafikk
NG.K&H.B.00920,2303,,,Grafikk
NG.K&H.B.00921,143,1948,,Grafikk
NG.K&H.B.00922,2297,1948,,Grafikk
NG.K&H.B.00923,2195,1948,,Grafikk
NG.K&H.B.00924,2195,1949,,Grafikk
NG.K&H.B.00925,2195,1949,,Grafikk
NG.K&H.B.00926,2195,1949,,Grafikk
NG.K&H.B.00927,2195,1949,,Grafikk
NG.K&H.B.00977,503,1949,,Grafikk
NG.K&H.B.00978,503,1948,,Grafikk
NG.K&H.B.00979,503,,,Grafikk
NG.K&H.B.00982,1926,,,Grafikk
NG.K&H.B.00983,2198,1939,,Grafikk
NG.K&H.B.00984,2349,,,Tegning
NG.K&H.B.00984VERSO,2349,,,Tegning
NG.K&H.B.00985,2349,,,Grafikk
NG.K&H.B.00986,2349,,,Grafikk
NG.K&H.B.00987,2272,1957,,Grafikk
NG.K&H.B.00988,990,,,Grafikk
NG.K&H.B.00989,2209,,,Gouache
NG.K&H.B.00990,2350,1834,,Tegning
NG.K&H.B.00990*,2350,,,Tegning
NG.K&H.B.00990A,2350,,,Tegning
NG.K&H.B.00991,2238,1885,,Tegning
NG.K&H.B.00992,2238,,,Tegning
NG.K&H.B.00993,2238,,,Tegning
NG.K&H.B.00994,2238,,,Tegning
NG.K&H.B.00995,2238,,,Tegning
NG.K&H.B.00996,2238,,,Tegning
NG.K&H.B.00997,2238,,,Tegning
NG.K&H.B.00998,2238,,,Tegning
NG.K&H.B.00999,2238,,,Tegning
NG.K&H.B.01000,2238,,,Tegning
NG.K&H.B.01001,2238,,,Tegning
NG.K&H.B.01002,2238,,,Tegning
NG.K&H.B.01003,2238,,,Tegning
NG.K&H.B.01005,2267,,,Tegning
NG.K&H.B.01006,2267,,,Tegning
NG.K&H.B.01007,2267,,,Tegning
NG.K&H.B.01008,2267,,,Tegning
NG.K&H.B.01009,2267,,,Tegning
NG.K&H.B.01010,2267,,,Tegning
NG.K&H.B.01011,982,1883,,Tegning
NG.K&H.B.01012,982,1883,,Tegning
NG.K&H.B.01013,982,1883,,Tegning
NG.K&H.B.01014,982,1883,,Tegning
NG.K&H.B.01015,982,1883,,Tegning
NG.K&H.B.01016,982,1883,,Tegning
NG.K&H.B.01017,982,1883,,Tegning
NG.K&H.B.01018,982,1883,,Tegning
NG.K&H.B.01019,982,1883,,Tegning
NG.K&H.B.01020,982,1883,,Tegning
NG.K&H.B.01021,982,1870,,Tegning
NG.K&H.B.01022,982,1883,,Tegning
NG.K&H.B.01023,2268,,,Tegning
NG.K&H.B.01024,2268,,,Tegning
NG.K&H.B.01025,2268,,,Tegning
NG.K&H.B.01026,2279,1890,,Tegning
NG.K&H.B.01027,2279,1889,,Tegning
NG.K&H.B.01028,2351,,,Tegning
NG.K&H.B.01029,2351,1989,,Tegning
NG.K&H.B.01030,2220,1900,,Tegning
NG.K&H.B.01031,2220,1888,,Tegning
NG.K&H.B.01032,2220,1878,,Tegning
NG.K&H.B.01033,2220,1881,,Tegning
NG.K&H.B.01034,2220,1881,,Tegning
NG.K&H.B.01035,2220,1881,,Tegning
NG.K&H.B.01036,2220,1881,,Tegning
NG.K&H.B.01037,1009,1888,1949,Tegning
NG.K&H.B.01038,2352,,,Tegning
NG.K&H.B.01039,1593,1883,1948,Tegning
NG.K&H.B.01040,2271,1893,,Tegning
NG.K&H.B.01041,2271,1873,,Tegning
NG.K&H.B.01041VERSO,2271,1873,,Tegning
NG.K&H.B.01042,2271,1889,1943,Tegning
NG.K&H.B.01043,2265,,,Tegning
NG.K&H.B.01044,2265,1885,,Tegning
NG.K&H.B.01045,984,1890,,Tegning
NG.K&H.B.01046,984,1882,,Tegning
NG.K&H.B.01047,2226,1888,,Tegning
NG.K&H.B.01048,2353,1895,,Tegning
NG.K&H.B.01049,2353,1895,,Tegning
NG.K&H.B.01050,2354,,,Tegning
NG.K&H.B.01051,1568,1879,,Tegning
NG.K&H.B.01052,1568,1879,,Tegning
NG.K&H.B.01053,2182,,,Tegning
NG.K&H.B.01054,2355,,,Tegning
NG.K&H.B.01055,2355,,,Tegning
NG.K&H.B.01055VERSO,2355,,,Tegning
NG.K&H.B.01056,2204,1879,,Tegning
NG.K&H.B.01057,2204,1880,,Tegning
NG.K&H.B.01057VERSO,2204,1880,,Tegning
NG.K&H.B.01058,2204,1880,,Tegning
NG.K&H.B.01062,2218,1948,,Grafikk
NG.K&H.B.01063,2218,1948,,Grafikk
NG.K&H.B.01064,2218,1949,,Grafikk
NG.K&H.B.01065,2218,1948,,Grafikk
NG.K&H.B.01066,2218,,,Grafikk
